,Unnamed: 0,Unnamed: 0.1,CDSCode,School,District,County,Street,City,Zip,State,Latitude,Longitude,type,grade_0,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Ungraded Elementary Enrollmnet,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Secondary Enrollment,Total Enrollment,sw_rank_2108,sw_rank_2017,sw_rank_2016,ss_rank_2018_,ss_rank_2017,ss_rank_2016,nodeID,parcel_id_school
617,617,617,7617966004998,Tara Hills Elementary,West Contra Costa Unified,Contra Costa,2300 Dolan Way,San Pablo,94806-1699,CA,37.993455,-122.31386,public,1,1,1,1,1,1,1,0,0,0,0,0,0,52.0,43.0,72.0,71.0,67.0,95.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,3.0,4.0,4.0,,6.0,7.0,256020492,602491
618,618,618,7617966005003,Valley View Elementary,West Contra Costa Unified,Contra Costa,3416 Maywood Drive,Richmond,94803-2099,CA,37.97239,-122.28503,public,1,1,1,1,1,1,1,0,0,0,0,0,0,37.0,53.0,43.0,65.0,49.0,44.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,4.0,5.0,7.0,,1.0,4.0,57927060,543774
619,619,619,7617966005011,Verde Elementary,West Contra Costa Unified,Contra Costa,2000 Giaramita Street,Richmond,94801-1699,CA,37.96087,-122.36332,public,1,1,1,1,1,1,1,0,0,0,0,0,0,48.0,48.0,46.0,50.0,56.0,45.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,1.0,1.0,1.0,,1.0,2.0,57860492,518993
620,620,620,7617966005037,Washington Elementary,West Contra Costa Unified,Contra Costa,565 Wine Street,Richmond,94801-4054,CA,37.924763,-122.38058999999998,public,1,1,1,1,1,1,1,0,0,0,0,0,0,71.0,70.0,67.0,66.0,77.0,68.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,1.0,3.0,5.0,,1.0,5.0,249069020,428683
621,621,621,7617966005045,Wilson Elementary,West Contra Costa Unified,Contra Costa,7150 Portola Drive,El Cerrito,94530,CA,37.915083,-122.30201,public,1,1,1,1,1,1,1,0,0,0,0,0,0,72.0,72.0,64.0,75.0,57.0,70.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,2.0,2.0,3.0,,3.0,5.0,57807832,407563
622,622,622,7617966057210,Edward M. Downer Elementary,West Contra Costa Unified,Contra Costa,1231 18th Street,San Pablo,94806-4731,CA,37.951973,-122.35207,public,1,1,1,1,1,1,1,0,0,0,0,0,0,109.0,91.0,72.0,84.0,95.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,1.0,2.0,2.0,,3.0,3.0,4385096471,494898
623,623,623,7617966057228,Helms Middle,West Contra Costa Unified,Contra Costa,2500 Road 20,San Pablo,94806-5010,CA,37.963323,-122.34169,public,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,1.0,1.0,1.0,,1.0,5.0,57892963,525127
624,624,624,7617966057236,Pinole Middle,West Contra Costa Unified,Contra Costa,1575 Mann Drive,Pinole,94564-4042,CA,37.997616,-122.30295,public,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,1.0,1.0,2.0,,2.0,2.0,57819016,616116
625,625,625,7617966057244,Fred T. Korematsu Middle,West Contra Costa Unified,Contra Costa,7125 Donal Avenue,El Cerrito,94530-2691,CA,37.920775,-122.30583,public,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,6.0,7.0,5.0,,6.0,3.0,57808634,416170
626,626,626,7617966061170,Crespi Junior High,West Contra Costa Unified,Contra Costa,1121 Allview Avenue,El Sobrante,94803-1099,CA,37.986274,-122.30694,public,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,2.0,2.0,3.0,,2.0,7.0,57852749,583646
627,627,627,7617966097141,Lupine Hills Elementary,West Contra Costa Unified,Contra Costa,1919 Lupine Road,Hercules,94547-1299,CA,38.00680300000001,-122.25365,public,1,1,1,1,1,1,0,0,0,0,0,0,0,82.0,52.0,70.0,54.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,4.0,4.0,4.0,,2.0,2.0,1673754657,633727
628,628,628,7617966099717,Ohlone Elementary,West Contra Costa Unified,Contra Costa,201 Turquoise Drive,Hercules,94547-1699,CA,38.006424,-122.27504,public,1,1,1,1,1,1,0,0,0,0,0,0,0,70.0,73.0,55.0,66.0,57.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,7.0,7.0,8.0,,3.0,5.0,57785730,634670
629,629,629,7617966112015,Hanna Ranch Elementary,West Contra Costa Unified,Contra Costa,2480 Refugio Valley Road,Hercules,94547-1553,CA,37.993533,-122.23384,public,1,1,1,1,1,1,0,0,0,0,0,0,0,70.0,78.0,72.0,89.0,95.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,7.0,8.0,9.0,,5.0,7.0,57821709,599783
630,630,630,7617966114086,Harbour Way Elementary Community Day,West Contra Costa Unified,Contra Costa,1121 Allview Ave,El Sobrante,94803-1054,CA,37.985668,-122.30749,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,256027542,582814
631,631,631,7617966114094,Cesar E. Chavez Elementary,West Contra Costa Unified,Contra Costa,960 17th Street,Richmond,94801-2400,CA,37.94628,-122.35373,public,1,1,1,1,1,1,1,0,0,0,0,0,0,91.0,64.0,67.0,75.0,93.0,83.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,1.0,1.0,1.0,,2.0,2.0,57914876,478370
632,632,632,7617966118368,Manzanita Middle,West Contra Costa Unified,Contra Costa,461 33rd St,Richmond,94804-1718,CA,37.93661,-122.33755,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2.0,5.0,2.0,,4.0,1.0,57870569,453485
633,633,633,7617966119515,Hercules Middle,West Contra Costa Unified,Contra Costa,1900 Refugio Valley Road,Hercules,94547-1554,CA,37.99974,-122.25197,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,183.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,5.0,5.0,4.0,,2.0,1.0,57938995,625043
634,634,634,7617966120885,Lovonya DeJean Middle,West Contra Costa Unified,Contra Costa,3400 Macdonald Avenue,Richmond,94805-4501,CA,37.934215,-122.33687,public,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,1.0,1.0,1.0,,1.0,1.0,57855563,448627
635,635,635,7618040102566,Hidden Hills Elementary,San Ramon Valley Unified,Contra Costa,12995 Harcourt Way,San Ramon,94582-2803,CA,37.764172,-121.89321,public,1,1,1,1,1,1,0,0,0,0,0,0,0,113.0,117.0,137.0,160.0,176.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,10.0,10.0,10.0,,3.0,3.0,441759122,430260
636,636,636,7618040108324,Windemere Ranch Middle,San Ramon Valley Unified,Contra Costa,11611 East Branch Parkway,San Ramon,94582-5805,CA,37.75202,-121.90566,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,427.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.0,10.0,10.0,10.0,,3.0,3.0,441759128,716582
637,637,637,7618040109173,Quail Run Elementary,San Ramon Valley Unified,Contra Costa,4000 Goldenbay Avenue,San Ramon,94582-5814,CA,37.761467,-121.91166,public,1,1,1,1,1,1,0,0,0,0,0,0,0,158.0,140.0,185.0,163.0,173.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,10.0,10.0,10.0,,1.0,1.0,1751510380,422729
638,638,638,7618040113118,Dougherty Valley High,San Ramon Valley Unified,Contra Costa,10550 Albion Road,San Ramon,94582-2901,CA,37.767646,-121.90229,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,765.0,790.0,624.0,0.0,2998.0,10.0,10.0,10.0,,7.0,5.0,441759122,443556
639,639,639,7618040113589,Live Oak Elementary,San Ramon Valley Unified,Contra Costa,5151 Sherwood Way,San Ramon,94582-5961,CA,37.7535,-121.8962,public,1,1,1,1,1,1,0,0,0,0,0,0,0,123.0,132.0,129.0,176.0,189.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,10.0,10.0,10.0,,2.0,4.0,1163877435,727812
640,640,640,7618040114728,INFANT Pre,San Ramon Valley Unified,Contra Costa,699 Old Orchard Drive,Danville,93526-4331,CA,37.813355,-121.97718,public,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3966899192,672351
641,641,641,7618040116541,Gale Ranch Middle,San Ramon Valley Unified,Contra Costa,6400 Main Branch Road,San Ramon,94582-5825,CA,37.76919,-121.91042,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,409.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,10.0,10.0,10.0,,2.0,4.0,1751510380,462128
642,642,642,7618040119032,Creekside Elementary,San Ramon Valley Unified,Contra Costa,6011 Massara Street,Danville,94506-5004,CA,37.79285,-121.88151,public,1,1,1,1,1,1,0,0,0,0,0,0,0,91.0,98.0,109.0,127.0,127.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,10.0,10.0,10.0,,4.0,4.0,2414170829,576398
643,643,643,7618040132902,Bella Vista Elementary,San Ramon Valley Unified,Contra Costa,1050 Trumpet Vine Lane,San Ramon,94582,CA,37.779927,-121.97801,public,1,1,1,1,1,1,0,0,0,0,0,0,0,164.0,78.0,66.0,45.0,102.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,10.0,10.0,,,,,57827908,514890
644,644,644,7618040730051,California High,San Ramon Valley Unified,Contra Costa,9870 Broadmoor Drive,San Ramon,94583-2942,CA,37.747296,-121.94758,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,697.0,667.0,658.0,0.0,2718.0,10.0,10.0,10.0,,5.0,6.0,57835928,698094
645,645,645,7618040730218,Venture (Alternative),San Ramon Valley Unified,Contra Costa,10540 Albion Road,San Ramon,94582-2901,CA,37.767191,-121.90383,public,0,0,0,0,1,1,1,1,1,1,1,1,1,0.0,2.0,2.0,1.0,3.0,4.0,3.0,12.0,19.0,0.0,15.0,27.0,50.0,68.0,0.0,206.0,10.0,9.0,,,,,659026661,440491
646,646,646,7618040734368,Monte Vista High,San Ramon Valley Unified,Contra Costa,3131 Stone Valley Road,Danville,94526-1129,CA,37.844787,-121.98231,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,622.0,569.0,569.0,0.0,2368.0,10.0,10.0,10.0,,10.0,10.0,2385930077,687483
647,647,647,7618040736504,San Ramon Valley High,San Ramon Valley Unified,Contra Costa,501 Danville Boulevard,Danville,94526-2404,CA,37.826715,-122.00532,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,505.0,524.0,501.0,0.0,2061.0,10.0,8.0,10.0,,2.0,7.0,57829113,679162
648,648,648,7618040736819,Del Amigo High (Continuation),San Ramon Valley Unified,Contra Costa,189 Del Amigo Road,Danville,94526-2399,CA,37.82692700000001,-122.01086,public,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,33.0,45.0,96.0,,,,,,,57904738,678890
649,649,649,7618046005060,Alamo Elementary,San Ramon Valley Unified,Contra Costa,100 Wilson Road,Alamo,94507-1253,CA,37.867494,-122.03093,public,1,1,1,1,1,1,0,0,0,0,0,0,0,52.0,52.0,54.0,78.0,65.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,10.0,10.0,10.0,,8.0,8.0,3960001775,699602
650,650,650,7618046005078,Charlotte Wood Middle,San Ramon Valley Unified,Contra Costa,600 El Capitan Drive,Danville,94526-5000,CA,37.800814,-121.9769,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,357.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,9.0,10.0,10.0,,4.0,5.0,3967052491,634494
651,651,651,7618046005086,Country Club Elementary,San Ramon Valley Unified,Contra Costa,7534 Blue Fox Way,San Ramon,94583-3721,CA,37.728137,-121.93992,public,1,1,1,1,1,1,0,0,0,0,0,0,0,111.0,97.0,86.0,78.0,92.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,9.0,8.0,9.0,,1.0,1.0,258145969,429582
652,652,652,7618046005094,Green Valley Elementary,San Ramon Valley Unified,Contra Costa,1001 Diablo Road,Danville,94526-1923,CA,37.833686,-121.9805,public,1,1,1,1,1,1,0,0,0,0,0,0,0,111.0,77.0,74.0,71.0,90.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,10.0,10.0,10.0,,4.0,3.0,57813683,683254
653,653,653,7618046005102,John Baldwin Elementary,San Ramon Valley Unified,Contra Costa,741 Brookside Drive,Danville,94526-4201,CA,37.807689,-121.98445,public,1,1,1,1,1,1,0,0,0,0,0,0,0,122.0,100.0,86.0,97.0,88.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,10.0,10.0,10.0,,7.0,5.0,258148738,668476
654,654,654,7618046005110,Los Cerros Middle,San Ramon Valley Unified,Contra Costa,968 Blemer Road,Danville,94526-1502,CA,37.837695,-121.98109,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,196.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,9.0,10.0,9.0,,6.0,3.0,57813683,684324
655,655,655,7618046005128,Montair Elementary,San Ramon Valley Unified,Contra Costa,300 Quinterra Lane,Danville,94526-3239,CA,37.818735,-122.00394,public,1,1,1,1,1,1,0,0,0,0,0,0,0,113.0,73.0,70.0,67.0,108.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,10.0,10.0,10.0,,6.0,4.0,57829105,675340
656,656,656,7618046005136,Rancho Romero Elementary,San Ramon Valley Unified,Contra Costa,180 Hemme Avenue,Alamo,94507-2144,CA,37.839924,-122.0279,public,1,1,1,1,1,1,0,0,0,0,0,0,0,72.0,84.0,82.0,93.0,75.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,10.0,10.0,,5.0,4.0,1222967930,685425
657,657,657,7618046005144,Stone Valley Middle,San Ramon Valley Unified,Contra Costa,3001 Miranda Avenue,Alamo,94507-1646,CA,37.857262,-122.01954,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,220.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,10.0,10.0,10.0,,4.0,7.0,57898969,693605
658,658,658,7618046005151,Vista Grande Elementary,San Ramon Valley Unified,Contra Costa,667 Diablo Road,Danville,94526-2801,CA,37.82545800000001,-121.98725,public,1,1,1,1,1,1,0,0,0,0,0,0,0,131.0,92.0,111.0,102.0,97.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,10.0,10.0,10.0,,5.0,3.0,57872460,678262
659,659,659,7618046066591,Neil A. Armstrong Elementary,San Ramon Valley Unified,Contra Costa,2849 Calais Drive,San Ramon,94583-3116,CA,37.740612,-121.9482,public,1,1,1,1,1,1,0,0,0,0,0,0,0,82.0,82.0,96.0,97.0,103.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,10.0,9.0,10.0,,2.0,2.0,5175613633,674407
660,660,660,7618046071039,Walt Disney Elementary,San Ramon Valley Unified,Contra Costa,3250 Pine Valley Road,San Ramon,94583-3651,CA,37.741189,-121.93621,public,1,1,1,1,1,1,0,0,0,0,0,0,0,113.0,88.0,76.0,74.0,88.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,9.0,9.0,9.0,,1.0,1.0,57835912,677849
661,661,661,7618046089130,Twin Creeks Elementary,San Ramon Valley Unified,Contra Costa,2785 Marsh Drive,San Ramon,94583-2049,CA,37.767608,-121.98591,public,1,1,1,1,1,1,0,0,0,0,0,0,0,100.0,97.0,93.0,96.0,78.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,9.0,9.0,9.0,,1.0,1.0,2389106378,448557
662,662,662,7618046096036,Greenbrook Elementary,San Ramon Valley Unified,Contra Costa,1475 Harlan Drive,Danville,94526-5248,CA,37.792138,-121.97378,public,1,1,1,1,1,1,0,0,0,0,0,0,0,83.0,106.0,111.0,108.0,101.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,10.0,10.0,10.0,,5.0,4.0,57827897,577232
663,663,663,7618046097158,Montevideo Elementary,San Ramon Valley Unified,Contra Costa,13000 Broadmoor Drive,San Ramon,94583-2555,CA,37.754986,-121.95117,public,1,1,1,1,1,1,0,0,0,0,0,0,0,131.0,109.0,103.0,101.0,94.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,10.0,10.0,10.0,,2.0,2.0,57867271,737810
664,664,664,7618046097166,Pine Valley Middle,San Ramon Valley Unified,Contra Costa,3000 Pine Valley Road,San Ramon,94583-3324,CA,37.738778,-121.94351,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,321.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,10.0,10.0,9.0,,5.0,2.0,5175613633,671274
665,665,665,7618046100952,Bollinger Canyon Elementary,San Ramon Valley Unified,Contra Costa,2300 Talavera Drive,San Ramon,94583-2200,CA,37.760624,-121.97025,public,1,1,1,1,1,1,0,0,0,0,0,0,0,78.0,98.0,91.0,107.0,100.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,10.0,10.0,10.0,,7.0,4.0,57857821,410655
666,666,666,7618046108161,Golden View Elementary,San Ramon Valley Unified,Contra Costa,5025 Canyon Crest Drive,San Ramon,94582-4848,CA,37.78704000000001,-121.94305,public,1,1,1,1,1,1,0,0,0,0,0,0,0,150.0,107.0,88.0,100.0,81.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0,10.0,10.0,10.0,,7.0,9.0,57790649,551520
667,667,667,7618046110449,Sycamore Valley Elementary,San Ramon Valley Unified,Contra Costa,2200 Holbrook Drive,Danville,94506-4413,CA,37.805825,-121.94494,public,1,1,1,1,1,1,0,0,0,0,0,0,0,101.0,100.0,106.0,100.0,107.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,10.0,10.0,10.0,,5.0,3.0,57790649,661079
668,668,668,7618046113336,Iron Horse Middle,San Ramon Valley Unified,Contra Costa,12601 Alcosta Boulevard,San Ramon,94583-9025,CA,37.770906,-121.95688,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,339.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.0,10.0,10.0,10.0,,7.0,6.0,2177741045,470759
669,669,669,7618046114326,Tassajara Hills Elementary,San Ramon Valley Unified,Contra Costa,4675 Camino Tassajara Road,Danville,94506-5901,CA,37.799405,-121.87887,public,1,1,1,1,1,1,0,0,0,0,0,0,0,78.0,77.0,81.0,91.0,81.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,10.0,10.0,10.0,,4.0,3.0,57845683,614393
670,670,670,7618046117451,Diablo Vista Middle,San Ramon Valley Unified,Contra Costa,4100 Camino Tassajara,Danville,94506-4700,CA,37.799664,-121.89742,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,357.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,10.0,10.0,10.0,,7.0,6.0,2415110390,622233
671,671,671,7618046117485,Coyote Creek Elementary,San Ramon Valley Unified,Contra Costa,8700 North Gale Ridge Road,San Ramon,94582-5081,CA,37.778119,-121.92806000000002,public,1,1,1,1,1,1,0,0,0,0,0,0,0,156.0,153.0,106.0,180.0,182.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,10.0,10.0,10.0,,7.0,6.0,2420413561,504146
672,672,672,7618120131714,Tice Creek,Walnut Creek Elementary,Contra Costa,1847 Newell Avenue,Walnut Creek,94595-1452,CA,37.888512,-122.06648,public,1,1,1,1,1,1,1,1,1,0,0,0,0,43.0,45.0,45.0,38.0,56.0,43.0,56.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,10.0,10.0,10.0,,3.0,,1215598958,715401
673,673,673,7618126005169,Buena Vista Elementary,Walnut Creek Elementary,Contra Costa,2355 San Juan Avenue,Walnut Creek,94597-3099,CA,37.912758,-122.06909,public,1,1,1,1,1,1,0,0,0,0,0,0,0,62.0,82.0,70.0,72.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,10.0,9.0,9.0,,4.0,5.0,57797339,393147
674,674,674,7618126005177,Indian Valley Elementary,Walnut Creek Elementary,Contra Costa,551 Marshall Drive,Walnut Creek,94598-4908,CA,37.90152,-122.03196,public,1,1,1,1,1,1,0,0,0,0,0,0,0,58.0,58.0,61.0,72.0,74.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,9.0,9.0,9.0,,4.0,4.0,57818408,726866
675,675,675,7618126005185,Murwood Elementary,Walnut Creek Elementary,Contra Costa,2050 Vanderslice Avenue,Walnut Creek,94596-5923,CA,37.88365200000001,-122.04656,public,1,1,1,1,1,1,0,0,0,0,0,0,0,97.0,49.0,53.0,63.0,54.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,9.0,9.0,10.0,,5.0,7.0,348552121,709602
676,676,676,7618126005193,Parkmead Elementary,Walnut Creek Elementary,Contra Costa,1920 Magnolia Way,Walnut Creek,94595-1715,CA,37.887443,-122.0686,public,1,1,1,1,1,1,0,0,0,0,0,0,0,94.0,74.0,66.0,82.0,81.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,9.0,9.0,9.0,,3.0,3.0,258154399,713430
677,677,677,7618126005235,Walnut Creek Intermediate,Walnut Creek Elementary,Contra Costa,2425 Walnut Boulevard,Walnut Creek,94597-3836,CA,37.90965,-122.05515,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,369.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.0,9.0,9.0,9.0,,4.0,4.0,348063634,739282
678,678,678,7618126005243,Walnut Heights Elementary,Walnut Creek Elementary,Contra Costa,4064 Walnut Boulevard,Walnut Creek,94596-5463,CA,37.894147,-122.0378,public,1,1,1,1,1,1,0,0,0,0,0,0,0,77.0,57.0,67.0,64.0,54.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,10.0,10.0,10.0,,5.0,6.0,57816017,720273
679,679,679,7743440790022,Contra Costa County ROP,Contra Costa County ROP,Contra Costa,77 Santa Barbara Road,Pleasant Hill,94523-4215,CA,37.935382,-122.06991,public,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,57825508,442195
680,680,680,7770240134072,Rocketship Futuro Academy,SBE - Rocketship Futuro Academy,Contra Costa,5120 Myrtle Drive,Concord,94521-1522,CA,37.96565800000001,-121.96106,public,1,1,1,1,0,0,0,0,0,0,0,0,0,72.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,,,,,,,3182328794,520259
681,681,681,21102150113183,Marin County Juvenile Court,Marin County Office of Education,Marin,16 Jeannette Prandi Way,San Rafael,94903-1843,CA,38.026767,-122.56879,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,13.0,,,,,,,3036383471,821705
682,682,682,21102152130037,Marin's Community,Marin County Office of Education,Marin,1111 Las Gallinas Avenue,San Rafael,94903-1843,CA,38.013759,-122.5502,public,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,18.0,18.0,0.0,47.0,,,,,,,3969097209,829692
683,683,683,21102152130102,Phoenix Academy,Marin County Office of Education,Marin,1111 Las Gallinas Ave,San Rafael,94903-1843,CA,38.01371,-122.55017,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0,0.0,15.0,,,,,,,3969097209,829692
684,684,684,21102156069504,Marin County Special Education,Marin County Office of Education,Marin,1111 Las Gallinas Avenue,San Rafael,94903-1843,CA,38.01371,-122.55017,public,1,1,1,1,1,1,1,1,1,1,1,1,1,23.0,12.0,6.0,8.0,7.0,10.0,6.0,6.0,14.0,0.0,18.0,6.0,15.0,7.0,41.0,179.0,,,,,,,3969097209,829692
685,685,685,21653006024137,Bolinas-Stinson Elementary,Bolinas-Stinson Union,Marin,125 Olema-Bolinas Road,Bolinas,94924-9747,CA,37.909873,-122.68812,public,1,1,1,1,1,1,1,1,1,0,0,0,0,8.0,9.0,12.0,9.0,6.0,8.0,9.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,8.0,8.0,9.0,,1.0,9.0,110393241,836607
