SAMPN,PERNO,Unnamed: 0,index,RELAT,GEND,AGE,AGEB,HISP,RACE1,RACE2,RACE3,RACE4,O_RACE,NTVTY,CNTRY,LIC,USER,TRANS,TPTYP1,TPTYP2,TPTYP3,TPTYP4,TPTYP5,TPTYP6,TPTYP7,O_TPTYP,CLIP1,CLIP2,CLIP3,COMP,MET,PASSTL,FLEX,EMPLY,WKSTAT,O_WKSTAT,JOBS,WLOC,WNAME_persons,WCITY_persons,WSTAT,WZIP_persons,WXST1_persons,WXST2_persons,WXCORD_persons,WYCORD_persons,WDAYS,WDAY1,WDAY2,WDAY3,WDAY4,WDAY5,WDAY6,WDAY7,HOURS,WSCHED,COMPR,WMODE,INDUS,O_INDUS,OCCUP,O_OCCUP,WLOC2,WNAME2_persons,WCITY2_persons,WSTAT2,WZIP2_persons,WXST2_1_persons,WXST2_2_persons,WDAYS2,DISAB,DTYPE1,DTYPE2,DTYPE3,DTYPE4,DTYPE5,DTYPE6,DTYPE7,O_DTYPE,DSLIC,EDIS,TTRIP,TRNSUB,SUBAMT,SUBUNT,O_SUBUNT,WTRIP,BTRIP,STUDE,SCHOL,O_SCHOL,SLOC,SONLN,PRESCH,O_PRESCH,SNAME_persons,SCITY_persons,SSTAT,SZIP_persons,SXST1_persons,SXST2_persons,SXCORD_persons,SYCORD_persons,SMODE,EDUCA,O_EDUCA,INTRV,PROXY,CMPLG,HVLOG,PTRIPS,TOLLF,TOLLR1,TOLLR2,TOLLR3,TOLLR4,TOLLR5,TOLLR6,TOLLR7,TOLLR8,TOLLR9,TOLLR10,TOLLB1,TOLLB2,TOLLB3,TOLLB4,TOLLB5,TOLLB6,TOLLB7,TOLLB8,TOLLB9,TOLLB10,HOVL,NOGOWHY,NOGOWHY_O,InComplete,Moto_trip,WCTFIP_persons,WTRACT_persons,SCTFIP_persons,STRACT_persons,WPrimaryCity_persons,WSTFIP_persons,W2PrimaryCity_persons,W2STFIP_persons,SPrimaryCity_persons,SSTFIP_persons,PERWGT,EXPPERWGT,WNAME_lookup,WCITY_lookup,WZIP_lookup,WXST1_lookup,WXST2_lookup,WXCORD_lookup,WYCORD_lookup,WNAME2_lookup,WCITY2_lookup,WZIP2_lookup,WXST2_1_lookup,WXST2_2_lookup,SNAME_lookup,SCITY_lookup,SZIP_lookup,SXST1_lookup,SXST2_lookup,SXCORD_lookup,SYCORD_lookup,WCTFIP_lookup,WTRACT_lookup,WBLOCK,WPrimaryCity_lookup,WSTFIP_lookup,W2PrimaryCity_lookup,W2STFIP_lookup,SCTFIP_lookup,STRACT_lookup,SBLOCK,SPrimaryCity_lookup,SSTFIP_lookup,HCITY,HZIP,HXCORD,HYCORD,HBLOCK,HTRACT,HCTFIP,HPrimaryCity,parcel_id_home,parcel_id_work,zone_id_home,zone_id_work,SNAME_SZIP_loopup
1504835,3,5067,21851,3,1,17,,1,1.0,,,,,1,,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,2.0,1.0,,,1.0,1.0,HIDDEN,CUPERTINO,CA,95014.0,,,HIDDEN,HIDDEN,2.0,6.0,7.0,,,,,,8.0,1.0,2.0,5.0,81.0,,25.0,,,,,,,,,,2,,,,,,,,,,,0,,,,,7,2.0,1,4.0,,2.0,,,,HIDDEN,SAN JOSE,CA,95129.0,,,HIDDEN,HIDDEN,6.0,1,,1.0,,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,85.0,507806.0,85.0,506204.0,CUPERTINO,6.0,,,SAN JOSE,6.0,1.57183332,532.56184513,YMCA,CUPERTINO,95014.0,,,-122.0380303,37.325238299999995,,,,,,arch bishop mitty high,SAN JOSE,95129,,,-121.9932909,37.3157673,85.0,507806.0,60855078063016.0,CUPERTINO,6.0,,,85.0,506204.0,60855062044003.0,SAN JOSE,6.0,SANTA CLARA,95051,-121.99480679999999,37.3607042,60855053051009,505305,85,SANTA CLARA,1366967,1453042.0,444,486.0,arch bishop mitty high 95129
1504922,5,5073,21862,5,1,15,,1,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,7,0.0,1,4.0,,2.0,,,,HIDDEN,NAPA,CA,94558.0,,,HIDDEN,HIDDEN,1.0,1,,2.0,4.0,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,55.0,200602.0,,,,,NAPA,6.0,1.7451903000000002,591.29791625,,,,,,,,,,,,,vintage high,NAPA,94558,,,-122.30542220000001,38.333896700000004,,,,,,,,55.0,200602.0,60552006023011.0,NAPA,6.0,NAPA,94558,-122.28372,38.310564,60552005052000,200505,55,NAPA,874210,,1297,,vintage high 94558
1504935,2,5075,21864,3,2,6,,2,1.0,4.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,4,0.0,1,3.0,,2.0,,,,HIDDEN,SAN CARLOS,CA,94070.0,,,HIDDEN,HIDDEN,6.0,1,,2.0,1.0,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,81.0,609500.0,,,,,SAN CARLOS,6.0,0.34273138,116.1227825,,,,,,,,,,,,,arundel elementary,SAN CARLOS,94070,,,-122.27425900000001,37.503675,,,,,,,,81.0,609500.0,60816095001034.0,SAN CARLOS,6.0,SAN CARLOS,94070,-122.26853500000001,37.50353,60816095001028,609500,81,SAN CARLOS,1159922,,307,,arundel elementary 94070
1504961,3,5078,21868,3,2,13,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,8,2.0,,,,5,0.0,1,3.0,,2.0,,,,HIDDEN,MENLO PARK,CA,94025.0,,,HIDDEN,HIDDEN,15.0,1,,,,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,81.0,612700.0,,,,,MENLO PARK,6.0,0.69944731,236.98374799,,,,,,,,,,,,,hillview middle,MENLO PARK,94025,,,-122.195532,37.439837,,,,,,,,81.0,612700.0,60816127002007.0,MENLO PARK,6.0,MENLO PARK,94025,-122.16681399999999,37.453662,60816125003011,612500,81,MENLO PARK,1193160,,340,,hillview middle 94025
1504961,4,5079,21869,3,1,10,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,5,2.0,,,,5,3.0,1,3.0,,2.0,,,,HIDDEN,ATHERTON,CA,94027.0,,,HIDDEN,HIDDEN,15.0,1,,,,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,81.0,611500.0,,,,,ATHERTON,6.0,0.69944731,236.98374799,,,,,,,,,,,,,encinal elementary,ATHERTON,94027,,,-122.18581040000001,37.4638076,,,,,,,,81.0,611500.0,60816115001008.0,ATHERTON,6.0,MENLO PARK,94025,-122.16681399999999,37.453662,60816125003011,612500,81,MENLO PARK,1193160,,340,,encinal elementary 94027
1505416,3,5089,21901,3,1,6,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,4,0.0,1,3.0,,2.0,,,,HIDDEN,EL SOBRANTE,CA,94803.0,,,HIDDEN,HIDDEN,6.0,1,,2.0,2.0,2,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,13.0,360101.0,,,,,EL SOBRANTE,6.0,1.05425271,357.19739571,,,,,,,,,,,,,el sobrante christian,EL SOBRANTE,94803,,,-122.295841,37.980606,,,,,,,,13.0,360101.0,60133601012008.0,EL SOBRANTE,6.0,SAN PABLO,94806,-122.321627,37.988299,60133650033003,365003,13,SAN PABLO,593005,,1080,,el sobrante christian 94803
1506808,3,5112,22005,3,1,8,,2,97.0,,,,MIXED RACE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,98,0.0,1,3.0,,2.0,,,,HIDDEN,PIEDMONT,CA,94611.0,,,HIDDEN,HIDDEN,1.0,1,,,,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,426200.0,,,,,OAKLAND,6.0,0.55537788,188.17076126,,,,,,,,,,,,,beach elementary,PIEDMONT,94611,,,-122.24599520000001,37.8241714,,,,,,,,1.0,426200.0,60014262003005.0,OAKLAND,6.0,PIEDMONT,94611,-122.24467,37.822649,60014262003012,426200,1,OAKLAND,100359,,917,,beach elementary 94611
1507195,5,5123,22053,3,2,15,,2,1.0,,,,,2,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,6,,1,4.0,,2.0,,,,HIDDEN,MARTINEZ,CA,94553.0,,,HIDDEN,HIDDEN,6.0,1,,2.0,4.0,1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,13.0,318000.0,,,,,MARTINEZ,6.0,0.6946224,235.34899217,,,,,,,,,,,,,high,MARTINEZ,94553,,,-122.13302320000001,38.0025554,,,,,,,,13.0,318000.0,60133180002065.0,MARTINEZ,6.0,VINE HILL,94553,-122.09204199999999,38.016464,60133200011092,320001,13,MARTINEZ,649307,,1095,,high 94553
1507560,3,5127,22073,3,1,15,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,20,2.0,,,,10,2.0,1,4.0,,2.0,,,,HIDDEN,BERKELEY,CA,94704.0,,,HIDDEN,HIDDEN,7.0,1,,,,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,422900.0,,,,,BERKELEY,6.0,0.36610040000000005,124.04057187,,,,,,,,,,,,,berkeley high,BERKELEY,94704,,,-122.27153799999999,37.868415,,,,,,,,1.0,422900.0,60014229002018.0,BERKELEY,6.0,BERKELEY,94702,-122.29357900000001,37.878514,60014219003006,421900,1,BERKELEY,120092,,1025,,berkeley high 94704
1508142,2,5146,22144,3,1,18,,2,1.0,2.0,,,,1,,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,5,1.0,999998.0,8.0,,5,2.0,1,4.0,,2.0,,,,HIDDEN,SAN FRANCISCO,CA,94124.0,,,HIDDEN,HIDDEN,18.0,1,,,,1,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,75.0,23102.0,,,,,SAN FRANCISCO,6.0,0.47797170000000005,161.94432986,,,,,,,,,,,,,metro arts and tech,SAN FRANCISCO,94124,,,-122.382178,37.732309,,,,,,,,75.0,23102.0,60750231021006.0,SAN FRANCISCO,6.0,SAN FRANCISCO,94110,-122.408149,37.755331,60750228033000,22803,75,SAN FRANCISCO,986137,,117,,metro arts and tech 94124
1508256,3,5149,22152,3,2,14,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,7,0.0,1,4.0,,2.0,,,,HIDDEN,DANVILLE,CA,94526.0,,,HIDDEN,HIDDEN,6.0,1,,2.0,1.0,3,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,13.0,345203.0,,,,,DANVILLE,6.0,0.48469221,164.22134183,,,,,,,,,,,,,san ramon valley high,DANVILLE,94526,,,-122.007101,37.826011,,,,,,,,13.0,345203.0,60133452034028.0,DANVILLE,6.0,DANVILLE,94506,-121.895977,37.804860999999995,60133551133000,355113,13,DANVILLE,650552,,1176,,san ramon valley high 94526
1509183,3,5166,22214,3,2,10,,2,5.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,3,,1,3.0,,2.0,,,,HIDDEN,SAN BRUNO,CA,94066.0,,,HIDDEN,HIDDEN,6.0,1,,2.0,2.0,1,1.0,2.0,2.0,,,,,,,,,,,7.0,,,,,,,,,,2.0,,,,1.0,,,81.0,604000.0,,,,,SAN BRUNO,6.0,0.44079887,149.34958872,,,,,,,,,,,,,allen,SAN BRUNO,94066,,,-122.416018,37.623044,,,,,,,,81.0,604000.0,60816040001013.0,SAN BRUNO,6.0,S SAN FRANCISCO,94080,-122.427652,37.640986,60816024002004,602400,81,SOUTH SAN FRANCISCO,1077740,,213,,allen 94066
1509183,4,5167,22215,3,2,5,,2,5.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,3,,1,3.0,,2.0,,,,HIDDEN,SAN BRUNO,CA,94066.0,,,HIDDEN,HIDDEN,6.0,1,,2.0,1.0,1,1.0,2.0,2.0,,,,,,,,,,,7.0,,,,,,,,,,2.0,,,,1.0,,,81.0,604000.0,,,,,SAN BRUNO,6.0,0.44079887,149.34958872,,,,,,,,,,,,,allen,SAN BRUNO,94066,,,-122.416018,37.623044,,,,,,,,81.0,604000.0,60816040001013.0,SAN BRUNO,6.0,S SAN FRANCISCO,94080,-122.427652,37.640986,60816024002004,602400,81,SOUTH SAN FRANCISCO,1077740,,213,,allen 94066
1510851,4,5200,22346,7,1,10,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,0,0.0,1,3.0,,2.0,,,,HIDDEN,MORGAN HILL,CA,95037.0,HIDDEN,HIDDEN,HIDDEN,HIDDEN,6.0,1,,2.0,1.0,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,512314.0,,,,,MORGAN HILL,6.0,1.23320374,417.82881825,,,,,,,,,,,,,p.a. walsh elementary,MORGAN HILL,95037,W MAIN AVE ,PEAK AVE,-121.6619961,37.126152399999995,,,,,,,,85.0,512314.0,60855123144011.0,MORGAN HILL,6.0,MORGAN HILL,95037,-121.657645,37.120421,60855123131012,512313,85,MORGAN HILL,1702081,,702,,p.a. walsh elementary 95037
1511601,3,5210,22419,3,1,17,,2,1.0,,,,,1,,2.0,,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,3,0.0,1,4.0,,2.0,,,,HIDDEN,SAN JOSE,CA,95126.0,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,85.0,500500.0,,,,,SAN JOSE,6.0,0.74766209,253.31967442,,,,,,,,,,,,,lincoln high,SAN JOSE,95126,,,-121.92421499999999,37.329138,,,,,,,,85.0,500500.0,60855005003005.0,SAN JOSE,6.0,SAN JOSE,95126,-121.90957399999999,37.329365,60855003002019,500300,85,SAN JOSE,1395097,,538,,lincoln high 95126
1511601,4,5211,22420,3,2,14,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,0.0,1,4.0,,2.0,,,,HIDDEN,SAN JOSE,CA,95126.0,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,500500.0,,,,,SAN JOSE,6.0,0.74766209,253.31967442,,,,,,,,,,,,,lincoln high,SAN JOSE,95126,,,-121.92421499999999,37.329138,,,,,,,,85.0,500500.0,60855005003005.0,SAN JOSE,6.0,SAN JOSE,95126,-121.90957399999999,37.329365,60855003002019,500300,85,SAN JOSE,1395097,,538,,lincoln high 95126
1512643,1,5228,22494,1,2,15,,1,97.0,,,,LATINO,1,,2.0,,,,,,,,,,,,,,,,,9.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,10,0.0,1,4.0,,2.0,,,,HIDDEN,BRENTWOOD,CA,94513.0,,,HIDDEN,HIDDEN,1.0,1,,2.0,2.0,1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,13.0,303103.0,,,,,BRENTWOOD,6.0,1.8832417000000001,638.07189852,,,,,,,,,,,,,liberty high,BRENTWOOD,94513,,,-121.69426899999999,37.935838000000004,,,,,,,,13.0,303103.0,60133031032005.0,BRENTWOOD,6.0,BRENTWOOD,94513,-121.692875,37.942909,60133031033025,303103,13,BRENTWOOD,448974,,1179,,liberty high 94513
1512643,4,5231,22497,8,2,13,,1,97.0,,,,LATINO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,25,10.0,1,3.0,,2.0,,,,HIDDEN,BRENTWOOD,CA,94513.0,,,HIDDEN,HIDDEN,1.0,1,,2.0,3.0,1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,13.0,303103.0,,,,,BRENTWOOD,6.0,1.8832417000000001,638.07189852,,,,,,,,,,,,,edna hill middle,BRENTWOOD,94513,,,-121.690579,37.930372,,,,,,,,13.0,303103.0,60133031034004.0,BRENTWOOD,6.0,BRENTWOOD,94513,-121.692875,37.942909,60133031033025,303103,13,BRENTWOOD,448974,,1179,,edna hill middle 94513
1512643,5,5232,22498,8,2,13,,1,97.0,,,,LATINO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,25,10.0,1,3.0,,2.0,,,,HIDDEN,BRENTWOOD,CA,94513.0,,,HIDDEN,HIDDEN,1.0,1,,2.0,2.0,1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,13.0,303103.0,,,,,BRENTWOOD,6.0,1.8832417000000001,638.07189852,,,,,,,,,,,,,edna hill middle,BRENTWOOD,94513,,,-121.690579,37.930372,,,,,,,,13.0,303103.0,60133031034004.0,BRENTWOOD,6.0,BRENTWOOD,94513,-121.692875,37.942909,60133031033025,303103,13,BRENTWOOD,448974,,1179,,edna hill middle 94513
1513130,4,5253,22545,3,2,999,2.0,2,1.0,4.0,,,,1,,1.0,3.0,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,7,0.0,1,4.0,,2.0,,,,HIDDEN,MOUNTAIN VIEW,CA,94040.0,,,HIDDEN,HIDDEN,5.0,1,,1.0,,1,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,509901.0,,,,,MOUNTAIN VIEW,6.0,0.49200158,166.69787113,,,,,,,,,,,,,st francis high,MOUNTAIN VIEW,94040,,,-122.08686200000001,37.369046000000004,,,,,,,,85.0,509901.0,60855099011005.0,MOUNTAIN VIEW,6.0,SUNNYVALE,94086,-122.00478799999999,37.365165000000005,60855085081002,508508,85,SUNNYVALE,1360564,,445,,st francis high 94040
1513384,3,5257,22564,3,2,16,,2,1.0,,,,,1,,1.0,2.0,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,7,0.0,1,4.0,,2.0,,,,HIDDEN,BURLINGAME,CA,94010.0,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,81.0,605400.0,,,,,BURLINGAME,6.0,0.42293759,143.29790623,,,,,,,,,,,,,burlingame high,BURLINGAME,94010,,,-122.34683999999999,37.582201,,,,,,,,81.0,605400.0,60816054004008.0,BURLINGAME,6.0,BURLINGAME,94010,-122.37496000000002,37.575306,60816056001020,605600,81,BURLINGAME,1110799,,252,,burlingame high 94010
1513686,3,5269,22598,7,1,16,,2,1.0,,,,,1,,2.0,,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,0.0,1,4.0,,2.0,,,,HIDDEN,SAN JOSE,CA,95136.0,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,512025.0,,,,,SAN JOSE,6.0,1.04130006,352.80883353,,,,,,,,,,,,,gunderson high,SAN JOSE,95136,,,-121.854599,37.259454,,,,,,,,85.0,512025.0,60855120251013.0,SAN JOSE,6.0,SAN JOSE,95120,-121.86101399999998,37.226669,60855119071001,511907,85,SAN JOSE,1683868,,693,,gunderson high 95136
1514137,3,5280,22628,3,1,13,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,20,20.0,1,4.0,,2.0,,,,HIDDEN,DANVILLE,CA,94526.0,,,HIDDEN,HIDDEN,18.0,1,,,,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,2.0,,,13.0,346201.0,,,,,DANVILLE,6.0,0.80157609,271.58658567,,,,,,,,,,,,,monte vista high,DANVILLE,94526,,,-121.98212,37.844741,,,,,,,,13.0,346201.0,60133462012002.0,DANVILLE,6.0,ALAMO,94507,-122.02488500000001,37.85372,60133461021003,346102,13,ALAMO,691769,,1164,,monte vista high 94526
1514137,4,5281,22629,3,1,12,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,20,20.0,1,3.0,,2.0,,,,HIDDEN,ALAMO,CA,94507.0,,,HIDDEN,HIDDEN,18.0,1,,,,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,2.0,,,13.0,346102.0,,,,,ALAMO,6.0,0.80157609,271.58658567,,,,,,,,,,,,,stone valley middle,ALAMO,94507,,,-122.019764,37.857439,,,,,,,,13.0,346102.0,60133461021004.0,ALAMO,6.0,ALAMO,94507,-122.02488500000001,37.85372,60133461021003,346102,13,ALAMO,691769,,1164,,stone valley middle 94507
1514137,5,5282,22630,3,2,10,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,20,20.0,1,3.0,,2.0,,,,HIDDEN,ALAMO,CA,94507.0,,,HIDDEN,HIDDEN,18.0,1,,,,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,13.0,346102.0,,,,,ALAMO,6.0,0.80157609,271.58658567,,,,,,,,,,,,,alamos elementary,ALAMO,94507,,,-122.019764,37.857439,,,,,,,,13.0,346102.0,60133461021004.0,ALAMO,6.0,ALAMO,94507,-122.02488500000001,37.85372,60133461021003,346102,13,ALAMO,691769,,1164,,alamos elementary 94507
1514486,3,5296,22659,3,2,10,,2,4.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,0,0.0,1,3.0,,2.0,,,,HIDDEN,SAN JOSE,CA,95132.0,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,85.0,504411.0,,,,,SAN JOSE,6.0,1.95405575,662.06481227,,,,,,,,,,,,,milpedas christian,SAN JOSE,95132,,,-121.863557,37.417648,,,,,,,,85.0,504411.0,60855044111015.0,SAN JOSE,6.0,SAN JOSE,95132,-121.848353,37.408408,60855043144001,504314,85,SAN JOSE,1615000,,626,,milpedas christian 95132
1514486,4,5297,22660,3,1,6,,2,4.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,0,0.0,1,3.0,,2.0,,,,HIDDEN,SAN JOSE,CA,95132.0,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,85.0,504411.0,,,,,SAN JOSE,6.0,1.95405575,662.06481227,,,,,,,,,,,,,milpedas christian,SAN JOSE,95132,,,-121.863557,37.417648,,,,,,,,85.0,504411.0,60855044111015.0,SAN JOSE,6.0,SAN JOSE,95132,-121.848353,37.408408,60855043144001,504314,85,SAN JOSE,1615000,,626,,milpedas christian 95132
1514903,3,5311,22698,3,1,12,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,0.0,1,3.0,,2.0,,,,HIDDEN,ANTIOCH,CA,94509.0,,,HIDDEN,HIDDEN,14.0,1,,,,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,13.0,307101.0,,,,,ANTIOCH,6.0,0.60138503,203.75870573,,,,,,,,,,,,,park meade,ANTIOCH,94509,,,-121.812734,37.992977,,,,,,,,13.0,307101.0,60133071011001.0,ANTIOCH,6.0,WALNUT CREEK,94597,-122.056294,37.916149600000004,60133382042006,338204,13,WALNUT CREEK,402729,,1145,,park meade 94509
1515268,3,5320,22735,3,1,17,,2,1.0,,,,,1,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,2.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,12,0.0,1,4.0,,2.0,,,,HIDDEN,SAN FRANCISCO,CA,94132.0,,,HIDDEN,HIDDEN,1.0,1,,,,1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,75.0,33201.0,,,,,SAN FRANCISCO,6.0,0.97544619,330.4965092,,,,,,,,,,,,,lowell high,SAN FRANCISCO,94132,,,-122.483557,37.730758,,,,,,,,75.0,33201.0,60750332011002.0,SAN FRANCISCO,6.0,SAN FRANCISCO,94127,-122.4628737,37.7307598,60750309001016,30900,75,SAN FRANCISCO,967936,,169,,lowell high 94132
1515268,4,5321,22736,3,1,10,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,10,2.0,,,,10,1.0,1,3.0,,2.0,,,,HIDDEN,SAN FRANCISCO,CA,94127.0,,,HIDDEN,HIDDEN,1.0,1,,,,1,1.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,75.0,30900.0,,,,,SAN FRANCISCO,6.0,0.97544619,330.4965092,,,,,,,,,,,,,commodore sloat,SAN FRANCISCO,94127,,,-122.470869,37.731390999999995,,,,,,,,75.0,30900.0,60750309005018.0,SAN FRANCISCO,6.0,SAN FRANCISCO,94127,-122.4628737,37.7307598,60750309001016,30900,75,SAN FRANCISCO,967936,,169,,commodore sloat 94127
